vocabulary_id,concept_id,lang_code,word,article,pronunciation,level,created_at
64502,534,hy,տվյալներ,ը,null,A,2026-02-19 20:41:09.190144+00
64503,534,ast,datos,los,null,A,2026-02-19 20:41:09.190144+00
64504,534,eu,datuak,null,null,A,2026-02-19 20:41:09.190144+00
64505,534,be,дадзеныя,null,dadzenyya,A,2026-02-19 20:41:09.190144+00
64506,534,bn,তথ্য,null,tothyo,A,2026-02-19 20:41:09.190144+00
64507,534,bs,podaci,null,null,A,2026-02-19 20:41:09.190144+00
64508,534,br,roadenn,ar,null,A,2026-02-19 20:41:09.190144+00
64509,534,bg,данни,null,danni,A,2026-02-19 20:41:09.190144+00
64510,534,my,ဒေတာ,null,dayta,A,2026-02-19 20:41:09.190144+00
64511,534,ca,dades,les,null,A,2026-02-19 20:41:09.190144+00
64512,534,ceb,datos,null,null,A,2026-02-19 20:41:09.190144+00
64513,534,co,dati,i,null,A,2026-02-19 20:41:09.190144+00
64514,534,hr,podaci,null,null,A,2026-02-19 20:41:09.190144+00
64515,534,cs,data,null,null,A,2026-02-19 20:41:09.190144+00
64516,534,da,data,-ene,null,A,2026-02-19 20:41:09.190144+00
64517,534,nl,gegevens,de,null,A,2026-02-19 20:41:09.190144+00
64518,534,en,data,the,null,A,2026-02-19 20:41:09.190144+00
64519,534,eo,datenoj,null,null,A,2026-02-19 20:41:09.190144+00
64520,534,et,andmed,null,null,A,2026-02-19 20:41:09.190144+00
64521,534,fo,data,null,null,A,2026-02-19 20:41:09.190144+00
64522,534,fil,datos,null,null,A,2026-02-19 20:41:09.190144+00
64523,534,fi,tiedot,null,null,A,2026-02-19 20:41:09.190144+00
64524,534,fr,données,les,null,A,2026-02-19 20:41:09.190144+00
64525,534,fy,data,de,null,A,2026-02-19 20:41:09.190144+00
64526,534,gl,datos,os,null,A,2026-02-19 20:41:09.190144+00
64527,534,ka,მონაცემები,null,monatsemebi,A,2026-02-19 20:41:09.190144+00
64528,534,de,Daten,die,null,A,2026-02-19 20:41:09.190144+00
64529,534,el,δεδομένα,τα,null,A,2026-02-19 20:41:09.190144+00
64530,534,gu,ડેટા,null,deta,A,2026-02-19 20:41:09.190144+00
64531,534,ht,donnè,yo,null,A,2026-02-19 20:41:09.190144+00
64532,534,ha,bayananai,null,null,A,2026-02-19 20:41:09.190144+00
64533,534,he,נתונים,null,netunim,A,2026-02-19 20:41:09.190144+00
64534,534,hi,डेटा,null,deta,A,2026-02-19 20:41:09.190144+00
64535,534,hu,adatok,null,null,A,2026-02-19 20:41:09.190144+00
64536,534,is,gögn,-in,null,A,2026-02-19 20:41:09.190144+00
64537,534,ig,data,null,null,A,2026-02-19 20:41:09.190144+00
64538,534,ilo,datos,null,null,A,2026-02-19 20:41:09.190144+00
64539,534,id,data,null,null,A,2026-02-19 20:41:09.190144+00
64540,534,ga,sonraí,na,null,A,2026-02-19 20:41:09.190144+00
64541,534,xh,idatha,null,null,A,2026-02-19 20:41:09.190144+00
64542,534,it,dati,i,null,A,2026-02-19 20:41:09.190144+00
64543,534,ja,データ,null,deeta,A,2026-02-19 20:41:09.190144+00
64544,534,jv,data,null,null,A,2026-02-19 20:41:09.190144+00
64545,534,kn,ಡೇಟಾ,null,deta,A,2026-02-19 20:41:09.190144+00
64546,534,kk,деректер,null,derekter,A,2026-02-19 20:41:09.190144+00
64547,534,km,ទិន្នន័យ,null,tinnanei,A,2026-02-19 20:41:09.190144+00
64548,534,rw,amakuru,null,null,A,2026-02-19 20:41:09.190144+00
64549,534,rn,amakuru,null,null,A,2026-02-19 20:41:09.190144+00
64550,534,ko,데이터,null,deiteo,A,2026-02-19 20:41:09.190144+00
64551,534,ku,data,null,null,A,2026-02-19 20:41:09.190144+00
64552,534,kmr,data,null,null,A,2026-02-19 20:41:09.190144+00
64553,534,lo,ຂໍ້ມູນ,null,khomun,A,2026-02-19 20:41:09.190144+00
64554,534,la,data,null,null,A,2026-02-19 20:41:09.190144+00
64555,534,lv,dati,null,null,A,2026-02-19 20:41:09.190144+00
64556,534,lt,duomenys,null,null,A,2026-02-19 20:41:09.190144+00
64557,534,lb,Donnéeën,d',null,A,2026-02-19 20:41:09.190144+00
64558,534,mk,податоци,null,podatotsi,A,2026-02-19 20:41:09.190144+00
64559,534,mg,angona,null,null,A,2026-02-19 20:41:09.190144+00
64560,534,ms,data,null,null,A,2026-02-19 20:41:09.190144+00
64561,534,ml,ഡാറ്റ,null,data,A,2026-02-19 20:41:09.190144+00
64562,534,mt,dejtа,il,null,A,2026-02-19 20:41:09.190144+00
64563,534,mi,raraunga,null,null,A,2026-02-19 20:41:09.190144+00
64564,534,mn,өгөгдөл,null,ogogdol,A,2026-02-19 20:41:09.190144+00
64565,534,sr-ME,podaci,null,null,A,2026-02-19 20:41:09.190144+00
64566,534,ne,डाटा,null,data,A,2026-02-19 20:41:09.190144+00
64567,534,nb-NO,data,-ene,null,A,2026-02-19 20:41:09.190144+00
64568,534,nn-NO,data,-a,null,A,2026-02-19 20:41:09.190144+00
64569,534,oc,donadas,las,null,A,2026-02-19 20:41:09.190144+00
64570,534,or,ତଥ୍ୟ,null,tathya,A,2026-02-19 20:41:09.190144+00
64571,534,ps,معلومات,null,malumat,A,2026-02-19 20:41:09.190144+00
64572,534,fa,داده‌ها,null,dadeha,A,2026-02-19 20:41:09.190144+00
64573,534,pt-BR,dados,os,null,A,2026-02-19 20:41:09.190144+00
64574,534,pt-PT,dados,os,null,A,2026-02-19 20:41:09.190144+00
64575,534,pa,ਡਾਟਾ,null,data,A,2026-02-19 20:41:09.190144+00
64576,534,ro,date,null,null,A,2026-02-19 20:41:09.190144+00
64577,534,rm,datas,las,null,A,2026-02-19 20:41:09.190144+00
64578,534,ru,данные,null,dannye,A,2026-02-19 20:41:09.190144+00
64579,534,sm,faʻamatalaga,null,null,A,2026-02-19 20:41:09.190144+00
64580,534,sa,दत्तांशः,null,dattamsha,A,2026-02-19 20:41:09.190144+00
64581,534,gd,dàta,an,null,A,2026-02-19 20:41:09.190144+00
64582,534,sr,подаци,null,podaci,A,2026-02-19 20:41:09.190144+00
64583,534,st,datha,null,null,A,2026-02-19 20:41:09.190144+00
64584,534,tn,datha,null,null,A,2026-02-19 20:41:09.190144+00
64585,534,sn,data,null,null,A,2026-02-19 20:41:09.190144+00
64586,534,scn,dati,i,null,A,2026-02-19 20:41:09.190144+00
64587,534,sd,ڊيٽا,null,data,A,2026-02-19 20:41:09.190144+00
64588,534,si,දත්ත,null,datta,A,2026-02-19 20:41:09.190144+00
64589,534,sk,údaje,null,null,A,2026-02-19 20:41:09.190144+00
64590,534,sl,podatki,null,null,A,2026-02-19 20:41:09.190144+00
64591,534,so,xog,null,null,A,2026-02-19 20:41:09.190144+00
64592,534,es,datos,los,null,A,2026-02-19 20:41:09.190144+00
64593,534,su,data,null,null,A,2026-02-19 20:41:09.190144+00
64594,534,sw,data,null,null,A,2026-02-19 20:41:09.190144+00
64595,534,sv,data,-n,null,A,2026-02-19 20:41:09.190144+00
64596,534,tg,маълумот,null,malumot,A,2026-02-19 20:41:09.190144+00
64597,534,ta,தரவு,null,tharavu,A,2026-02-19 20:41:09.190144+00
64598,534,te,డేటా,null,deta,A,2026-02-19 20:41:09.190144+00
64599,534,th,ข้อมูล,null,khomun,A,2026-02-19 20:41:11.203783+00
64600,534,ti,ዳታ,null,data,A,2026-02-19 20:41:11.203783+00
64601,534,tpi,detа,null,null,A,2026-02-19 20:41:11.203783+00
64602,534,to,faʻahinga,null,null,A,2026-02-19 20:41:11.203783+00
64603,534,tr,veri,null,null,A,2026-02-19 20:41:11.203783+00
64604,534,uk,дані,null,dani,A,2026-02-19 20:41:11.203783+00
64605,534,ur,ڈیٹا,null,data,A,2026-02-19 20:41:11.203783+00
64606,534,uz,ma’lumotlar,null,null,A,2026-02-19 20:41:11.203783+00
64607,534,vec,dati,i,null,A,2026-02-19 20:41:11.203783+00
64608,534,vi,dữ liệu,null,null,A,2026-02-19 20:41:11.203783+00
64609,534,cy,data,y,null,A,2026-02-19 20:41:11.203783+00
64610,534,wo,donnée,yi,null,A,2026-02-19 20:41:11.203783+00
64611,534,yo,dátà,null,null,A,2026-02-19 20:41:11.203783+00
64612,534,zu,idatha,null,null,A,2026-02-19 20:41:11.203783+00
64613,534,zgh,ⵉⵙⴰⴼⴰⵔⴻⵏ,null,isafaren,A,2026-02-19 20:41:11.203783+00
64614,535,af,bedek,null,null,A,2026-02-19 20:41:11.203783+00
64615,535,sq,mbuloj,null,null,A,2026-02-19 20:41:11.203783+00
64616,535,am,መሸፈን,null,meshefen,A,2026-02-19 20:41:11.203783+00
64617,535,ar-EG,يغطي,null,yghatti,A,2026-02-19 20:41:11.203783+00
64618,535,ar-AE,يغطي,null,yughatti,A,2026-02-19 20:41:11.203783+00
64619,535,ar-IQ,يغطي,null,yughatti,A,2026-02-19 20:41:11.203783+00
64620,535,ar-LB,يغطي,null,yghatti,A,2026-02-19 20:41:11.203783+00
64621,535,ar-MA,يغطي,null,yghatti,A,2026-02-19 20:41:11.203783+00
64622,535,ar,يغطي,null,yughatti,A,2026-02-19 20:41:11.203783+00
64623,535,hy,ծածկել,null,tsatskel,A,2026-02-19 20:41:11.203783+00
64624,535,ast,cubrir,null,null,A,2026-02-19 20:41:11.203783+00
64625,535,eu,estali,null,null,A,2026-02-19 20:41:11.203783+00
64626,535,be,пакрываць,null,pakryvats,A,2026-02-19 20:41:11.203783+00
64627,535,bn,ঢাকা,null,dhaka,A,2026-02-19 20:41:11.203783+00
64628,535,bs,pokriti,null,null,A,2026-02-19 20:41:11.203783+00
64629,535,br,goloañ,null,null,A,2026-02-19 20:41:11.203783+00
64630,535,bg,покривам,null,pokrivam,A,2026-02-19 20:41:11.203783+00
64631,535,my,ဖုံးအုပ်,null,phone ok,A,2026-02-19 20:41:11.203783+00
64632,535,ca,cobrir,null,null,A,2026-02-19 20:41:11.203783+00
64633,535,ceb,tabon,null,null,A,2026-02-19 20:41:11.203783+00
64634,535,co,coprì,null,null,A,2026-02-19 20:41:11.203783+00
64635,535,hr,pokriti,null,null,A,2026-02-19 20:41:11.203783+00
64636,535,cs,pokrýt,null,null,A,2026-02-19 20:41:11.203783+00
64637,535,da,dække,null,null,A,2026-02-19 20:41:11.203783+00
64638,535,nl,bedekken,null,null,A,2026-02-19 20:41:11.203783+00
64639,535,en,cover,null,null,A,2026-02-19 20:41:11.203783+00
64640,535,eo,kovri,null,null,A,2026-02-19 20:41:11.203783+00
64641,535,et,katma,null,null,A,2026-02-19 20:41:11.203783+00
64642,535,fo,dekka,null,null,A,2026-02-19 20:41:11.203783+00
64643,535,fil,takpan,null,null,A,2026-02-19 20:41:11.203783+00
64644,535,fi,peittää,null,null,A,2026-02-19 20:41:11.203783+00
64645,535,fr,couvrir,null,null,A,2026-02-19 20:41:11.203783+00
64646,535,fy,bedekke,null,null,A,2026-02-19 20:41:11.203783+00
64647,535,gl,cubrir,null,null,A,2026-02-19 20:41:11.203783+00
64648,535,ka,დაფარვა,null,dap'arva,A,2026-02-19 20:41:11.203783+00
64649,535,de,bedecken,null,null,A,2026-02-19 20:41:11.203783+00
64650,535,el,καλύπτω,null,kalýpto,A,2026-02-19 20:41:11.203783+00
64651,535,gu,ઢાંકવું,null,dhankvu,A,2026-02-19 20:41:11.203783+00
64652,535,ht,kouvri,null,null,A,2026-02-19 20:41:11.203783+00
64653,535,ha,rufe,null,null,A,2026-02-19 20:41:11.203783+00
64654,535,he,לכסות,null,lekhasot,A,2026-02-19 20:41:11.203783+00
64655,535,hi,ढकना,null,dhakna,A,2026-02-19 20:41:11.203783+00
64656,535,hu,befedni,null,null,A,2026-02-19 20:41:11.203783+00
64657,535,is,hylja,null,null,A,2026-02-19 20:41:11.203783+00
64658,535,ig,kpuchie,null,null,A,2026-02-19 20:41:11.203783+00
64659,535,ilo,tabunan,null,null,A,2026-02-19 20:41:11.203783+00
64660,535,id,menutupi,null,null,A,2026-02-19 20:41:11.203783+00
64661,535,ga,clúdaigh,null,null,A,2026-02-19 20:41:11.203783+00
64662,535,xh,gubungela,null,null,A,2026-02-19 20:41:11.203783+00
64663,535,it,coprire,null,null,A,2026-02-19 20:41:11.203783+00
64664,535,ja,覆う,null,ou,A,2026-02-19 20:41:11.203783+00
64665,535,jv,nutupi,null,null,A,2026-02-19 20:41:11.203783+00
64666,535,kn,ಮುಚ್ಚು,null,muchchu,A,2026-02-19 20:41:11.203783+00
64667,535,kk,жабу,null,zhabu,A,2026-02-19 20:41:11.203783+00
64668,535,km,គ្រប,null,krob,A,2026-02-19 20:41:11.203783+00
64669,535,rw,gupfuka,null,null,A,2026-02-19 20:41:11.203783+00
64670,535,rn,gupfuka,null,null,A,2026-02-19 20:41:11.203783+00
64671,535,ko,덮다,null,deopda,A,2026-02-19 20:41:11.203783+00
64672,535,ku,veşartin,null,null,A,2026-02-19 20:41:11.203783+00
64673,535,kmr,veşartin,null,null,A,2026-02-19 20:41:11.203783+00
64674,535,lo,ປົກຄຸມ,null,pok khum,A,2026-02-19 20:41:11.203783+00
64675,535,la,operire,null,null,A,2026-02-19 20:41:11.203783+00
64676,535,lv,pārklāt,null,null,A,2026-02-19 20:41:11.203783+00
64677,535,lt,uždengti,null,null,A,2026-02-19 20:41:11.203783+00
64678,535,lb,bedecken,null,null,A,2026-02-19 20:41:11.203783+00
64679,535,mk,покрива,null,pokriva,A,2026-02-19 20:41:11.203783+00
64680,535,mg,manarona,null,null,A,2026-02-19 20:41:11.203783+00
64681,535,ms,menutup,null,null,A,2026-02-19 20:41:11.203783+00
64682,535,ml,മൂടുക,null,mooduka,A,2026-02-19 20:41:11.203783+00
64683,535,mt,jgħatti,null,null,A,2026-02-19 20:41:11.203783+00
64684,535,mi,kapi,null,null,A,2026-02-19 20:41:11.203783+00
64685,535,mn,хучих,null,khuchikh,A,2026-02-19 20:41:11.203783+00
64686,535,sr-ME,pokriti,null,null,A,2026-02-19 20:41:11.203783+00
64687,535,ne,ढाक्नु,null,dhaknu,A,2026-02-19 20:41:11.203783+00
64688,535,nb-NO,dekke,null,null,A,2026-02-19 20:41:11.203783+00
64689,535,nn-NO,dekkje,null,null,A,2026-02-19 20:41:11.203783+00
64690,535,oc,cobrir,null,null,A,2026-02-19 20:41:11.203783+00
64691,535,or,ଢାକିବା,null,dhakiba,A,2026-02-19 20:41:11.203783+00
64692,535,ps,پوښل,null,poshal,A,2026-02-19 20:41:11.203783+00
64693,535,fa,پوشاندن,null,pushandan,A,2026-02-19 20:41:11.203783+00
64694,535,pt-BR,cobrir,null,null,A,2026-02-19 20:41:11.203783+00
64695,535,pt-PT,cobrir,null,null,A,2026-02-19 20:41:11.203783+00
64696,535,pa,ਢੱਕਣਾ,null,dhakna,A,2026-02-19 20:41:11.203783+00
64697,535,ro,a acoperi,null,null,A,2026-02-19 20:41:11.203783+00
64698,535,rm,cuverir,null,null,A,2026-02-19 20:41:11.203783+00
64699,535,ru,покрывать,null,pokryvat,A,2026-02-19 20:41:11.203783+00
64700,535,sm,ufiufi,null,null,A,2026-02-19 20:41:11.203783+00
64701,535,sa,आच्छादयति,null,acchadayati,A,2026-02-19 20:41:11.203783+00
64702,535,gd,còmhdaich,null,null,A,2026-02-19 20:41:11.203783+00
64703,535,sr,покрити,null,pokriti,A,2026-02-19 20:41:11.203783+00
64704,535,st,koahela,null,null,A,2026-02-19 20:41:11.203783+00
64705,535,tn,khurumetsa,null,null,A,2026-02-19 20:41:11.203783+00
64706,535,sn,fukidza,null,null,A,2026-02-19 20:41:11.203783+00
64707,535,scn,copriri,null,null,A,2026-02-19 20:41:11.203783+00
64708,535,sd,ڍڪڻ,null,dhakan,A,2026-02-19 20:41:11.203783+00
64709,535,si,ආවරණය කරන්න,null,awaranaya karanna,A,2026-02-19 20:41:11.203783+00
64710,535,sk,pokryť,null,null,A,2026-02-19 20:41:11.203783+00
64711,535,sl,pokriti,null,null,A,2026-02-19 20:41:11.203783+00
64712,535,so,dabool,null,null,A,2026-02-19 20:41:11.203783+00
64713,535,es,cubrir,null,null,A,2026-02-19 20:41:11.203783+00
64714,535,su,nutupan,null,null,A,2026-02-19 20:41:11.203783+00
64715,535,sw,kufunika,null,null,A,2026-02-19 20:41:11.203783+00
64716,535,sv,täcka,null,null,A,2026-02-19 20:41:11.203783+00
64717,535,tg,пӯшондан,null,pushondan,A,2026-02-19 20:41:11.203783+00
64718,535,ta,மூடு,null,moodu,A,2026-02-19 20:41:11.203783+00
64719,535,te,మూయు,null,muyu,A,2026-02-19 20:41:11.203783+00
64720,535,th,ปกคลุม,null,pok khlum,A,2026-02-19 20:41:11.203783+00
64721,535,ti,ምሽፋን,null,mishfan,A,2026-02-19 20:41:11.203783+00
64722,535,tpi,kavim,null,null,A,2026-02-19 20:41:11.203783+00
64723,535,to,ufi,null,null,A,2026-02-19 20:41:11.203783+00
64724,535,tr,kapatmak,null,null,A,2026-02-19 20:41:11.203783+00
64725,535,uk,покривати,null,pokryvaty,A,2026-02-19 20:41:11.203783+00
64726,535,ur,ڈھانپنا,null,dhanpna,A,2026-02-19 20:41:11.203783+00
64727,535,uz,qoplamoq,null,null,A,2026-02-19 20:41:11.203783+00
64728,535,vec,covrir,null,null,A,2026-02-19 20:41:11.203783+00
64729,535,vi,che phủ,null,null,A,2026-02-19 20:41:11.203783+00
64730,535,cy,gorchuddio,null,null,A,2026-02-19 20:41:11.203783+00
64731,535,wo,dox,null,null,A,2026-02-19 20:41:11.203783+00
64732,535,yo,bo,null,null,A,2026-02-19 20:41:11.203783+00
64733,535,zu,umboza,null,null,A,2026-02-19 20:41:11.203783+00
64734,535,zgh,ⵙⵙⵖⵍ,null,ssghl,A,2026-02-19 20:41:11.203783+00
64735,536,af,redelik,null,null,A,2026-02-19 20:41:11.203783+00
64736,536,sq,mjaft,null,null,A,2026-02-19 20:41:11.203783+00
64737,536,am,በጣም,null,betam,A,2026-02-19 20:41:11.203783+00
64738,536,ar-EG,تمامًا,null,tamaman,A,2026-02-19 20:41:11.203783+00
64739,536,ar-AE,تمامًا,null,tamaman,A,2026-02-19 20:41:11.203783+00
64740,536,ar-IQ,تمامًا,null,tamaman,A,2026-02-19 20:41:11.203783+00
64741,536,ar-LB,تمامًا,null,tamaman,A,2026-02-19 20:41:11.203783+00
64742,536,ar-MA,بزاف,null,bzaf,A,2026-02-19 20:41:11.203783+00
64743,536,ar,تمامًا,null,tamaman,A,2026-02-19 20:41:11.203783+00
64744,536,hy,բավականին,null,bavakanin,A,2026-02-19 20:41:11.203783+00
64745,536,ast,bastante,null,null,A,2026-02-19 20:41:11.203783+00
64746,536,eu,nahiko,null,null,A,2026-02-19 20:41:11.203783+00
64747,536,be,даволі,null,davoli,A,2026-02-19 20:41:11.203783+00
64748,536,bn,বেশ,null,besh,A,2026-02-19 20:41:11.203783+00
64749,536,bs,prilično,null,null,A,2026-02-19 20:41:11.203783+00
64750,536,br,kalz,null,null,A,2026-02-19 20:41:11.203783+00
64751,536,bg,доста,null,dosta,A,2026-02-19 20:41:11.203783+00
64752,536,my,အတော်,null,a taw,A,2026-02-19 20:41:11.203783+00
64753,536,ca,bastant,null,null,A,2026-02-19 20:41:11.203783+00
64754,536,ceb,medyo,null,null,A,2026-02-19 20:41:11.203783+00
64755,536,co,abbastanza,null,null,A,2026-02-19 20:41:11.203783+00
64756,536,hr,prilično,null,null,A,2026-02-19 20:41:11.203783+00
64757,536,cs,docela,null,null,A,2026-02-19 20:41:11.203783+00
64758,536,da,ganske,null,null,A,2026-02-19 20:41:11.203783+00
64759,536,nl,behoorlijk,null,null,A,2026-02-19 20:41:11.203783+00
64760,536,en,quite,null,null,A,2026-02-19 20:41:11.203783+00
64761,536,eo,sufiĉe,null,null,A,2026-02-19 20:41:11.203783+00
64762,536,et,päris,null,null,A,2026-02-19 20:41:11.203783+00
64763,536,fo,ganska,null,null,A,2026-02-19 20:41:11.203783+00
64764,536,fil,medyo,null,null,A,2026-02-19 20:41:11.203783+00
64765,536,fi,aika,null,null,A,2026-02-19 20:41:11.203783+00
64766,536,fr,assez,null,null,A,2026-02-19 20:41:11.203783+00
64767,536,fy,frij,null,null,A,2026-02-19 20:41:11.203783+00
64768,536,gl,bastante,null,null,A,2026-02-19 20:41:11.203783+00
64769,536,ka,საკმაოდ,null,sakmaod,A,2026-02-19 20:41:11.203783+00
64770,536,de,ziemlich,null,null,A,2026-02-19 20:41:11.203783+00
64771,536,el,αρκετά,null,arketá,A,2026-02-19 20:41:11.203783+00
64772,536,gu,ઘણું,null,ghanu,A,2026-02-19 20:41:11.203783+00
64773,536,ht,byen,null,null,A,2026-02-19 20:41:11.203783+00
64774,536,ha,sosai,null,null,A,2026-02-19 20:41:11.203783+00
64775,536,he,די,null,day,A,2026-02-19 20:41:11.203783+00
64776,536,hi,काफी,null,kaafi,A,2026-02-19 20:41:11.203783+00
64777,536,hu,eléggé,null,null,A,2026-02-19 20:41:11.203783+00
64778,536,is,nokkuð,null,null,A,2026-02-19 20:41:11.203783+00
64779,536,ig,nke ukwuu,null,null,A,2026-02-19 20:41:11.203783+00
64780,536,ilo,naimbag,null,null,A,2026-02-19 20:41:11.203783+00
64781,536,id,cukup,null,null,A,2026-02-19 20:41:11.203783+00
64782,536,ga,go leor,null,null,A,2026-02-19 20:41:11.203783+00
64783,536,xh,ngokwaneleyo,null,null,A,2026-02-19 20:41:11.203783+00
64784,536,it,abbastanza,null,null,A,2026-02-19 20:41:11.203783+00
64785,536,ja,かなり,null,kanari,A,2026-02-19 20:41:11.203783+00
64786,536,jv,cukup,null,null,A,2026-02-19 20:41:11.203783+00
64787,536,kn,ತುಂಬಾ,null,tumba,A,2026-02-19 20:41:11.203783+00
64788,536,kk,өте,null,ote,A,2026-02-19 20:41:11.203783+00
64789,536,km,គួរសម,null,kuosom,A,2026-02-19 20:41:11.203783+00
64790,536,rw,birahagije,null,null,A,2026-02-19 20:41:11.203783+00
64791,536,rn,burahagije,null,null,A,2026-02-19 20:41:11.203783+00
64792,536,ko,꽤,null,kkwae,A,2026-02-19 20:41:11.203783+00
64793,536,ku,baş,null,null,A,2026-02-19 20:41:11.203783+00
64794,536,kmr,baş,null,null,A,2026-02-19 20:41:11.203783+00
64795,536,lo,ຄ່ອນຂ້າງ,null,khon khang,A,2026-02-19 20:41:11.203783+00
64796,536,la,satis,null,null,A,2026-02-19 20:41:11.203783+00
64797,536,lv,diezgan,null,null,A,2026-02-19 20:41:11.203783+00
64798,536,lt,gana,null,null,A,2026-02-19 20:41:11.203783+00
64799,536,lb,zimmlech,null,null,A,2026-02-19 20:41:11.203783+00
64800,536,mk,доста,null,dosta,A,2026-02-19 20:41:11.203783+00
64801,536,mg,tena,null,null,A,2026-02-19 20:41:11.203783+00
64802,536,ms,agak,null,null,A,2026-02-19 20:41:11.203783+00
64803,536,ml,വളരെ,null,valare,A,2026-02-19 20:41:11.203783+00
64804,536,mt,biżżejjed,null,null,A,2026-02-19 20:41:11.203783+00
64805,536,mi,nui,null,null,A,2026-02-19 20:41:11.203783+00
64806,536,mn,нэлээд,null,neleed,A,2026-02-19 20:41:11.203783+00
64807,536,sr-ME,prilično,null,null,A,2026-02-19 20:41:11.203783+00
64808,536,ne,धेरै,null,dherai,A,2026-02-19 20:41:11.203783+00
64809,536,nb-NO,ganske,null,null,A,2026-02-19 20:41:11.203783+00
64810,536,nn-NO,ganske,null,null,A,2026-02-19 20:41:11.203783+00
64811,536,oc,plan,null,null,A,2026-02-19 20:41:11.203783+00
64812,536,or,ଯଥେଷ୍ଟ,null,jathesta,A,2026-02-19 20:41:11.203783+00
64813,536,ps,ډېر,null,der,A,2026-02-19 20:41:11.203783+00
64814,536,fa,کاملاً,null,kamelan,A,2026-02-19 20:41:11.203783+00
64815,536,pt-BR,bastante,null,null,A,2026-02-19 20:41:11.203783+00
64816,536,pt-PT,bastante,null,null,A,2026-02-19 20:41:11.203783+00
64817,536,pa,ਕਾਫੀ,null,kaafi,A,2026-02-19 20:41:11.203783+00
64818,536,ro,destul,null,null,A,2026-02-19 20:41:11.203783+00
64819,536,rm,quite,il,null,A,2026-02-19 20:41:11.203783+00
64820,536,ru,довольно,null,dovolno,A,2026-02-19 20:41:11.203783+00
64821,536,sm,tele,null,null,A,2026-02-19 20:41:11.203783+00
64822,536,sa,बहु,null,bahu,A,2026-02-19 20:41:11.203783+00
64823,536,gd,gu math,null,null,A,2026-02-19 20:41:11.203783+00
64824,536,sr,доста,null,dosta,A,2026-02-19 20:41:11.203783+00
64825,536,st,hantle,null,null,A,2026-02-19 20:41:11.203783+00
64826,536,tn,thata,null,null,A,2026-02-19 20:41:11.203783+00
64827,536,sn,zvakati,null,null,A,2026-02-19 20:41:11.203783+00
64828,536,scn,assai,null,null,A,2026-02-19 20:41:11.203783+00
64829,536,sd,تمام,null,tamam,A,2026-02-19 20:41:11.203783+00
64830,536,si,ගොඩක්,null,godak,A,2026-02-19 20:41:11.203783+00
64831,536,sk,celkom,null,null,A,2026-02-19 20:41:11.203783+00
64832,536,sl,precej,null,null,A,2026-02-19 20:41:11.203783+00
64833,536,so,si aad ah,null,null,A,2026-02-19 20:41:11.203783+00
64834,536,es,bastante,null,null,A,2026-02-19 20:41:11.203783+00
64835,536,su,cukup,null,null,A,2026-02-19 20:41:11.203783+00
64836,536,sw,sana,null,null,A,2026-02-19 20:41:11.203783+00
64837,536,sv,ganska,null,null,A,2026-02-19 20:41:11.203783+00
64838,536,tg,хеле,null,khele,A,2026-02-19 20:41:11.203783+00
64839,536,ta,மிகவும்,null,migavum,A,2026-02-19 20:41:11.203783+00
64840,536,te,చాలా,null,chala,A,2026-02-19 20:41:11.203783+00
64841,536,th,ค่อนข้าง,null,khon khang,A,2026-02-19 20:41:11.203783+00
64842,536,ti,ብዙሕ,null,bzuh,A,2026-02-19 20:41:11.203783+00
64843,536,tpi,planti,null,null,A,2026-02-19 20:41:11.203783+00
64844,536,to,lahi,null,null,A,2026-02-19 20:41:11.203783+00
64845,536,tr,oldukça,null,null,A,2026-02-19 20:41:11.203783+00
64846,536,uk,досить,null,dosyt,A,2026-02-19 20:41:11.203783+00
64847,536,ur,کافی,null,kaafi,A,2026-02-19 20:41:11.203783+00
64848,536,uz,juda,null,null,A,2026-02-19 20:41:11.203783+00
64849,536,vec,assai,null,null,A,2026-02-19 20:41:11.203783+00
64850,536,vi,khá,null,null,A,2026-02-19 20:41:11.203783+00
64851,536,cy,go iawn,null,null,A,2026-02-19 20:41:11.203783+00
64852,536,wo,bu baax,null,null,A,2026-02-19 20:41:11.203783+00
64853,536,yo,gan-an,null,null,A,2026-02-19 20:41:11.203783+00
64854,536,zu,impela,null,null,A,2026-02-19 20:41:11.203783+00
64855,536,zgh,ⴰⵙⵙⵉⵏ,null,assin,A,2026-02-19 20:41:11.203783+00
64856,537,af,prentjie,die,null,A,2026-02-19 20:41:11.203783+00
64857,537,sq,fotografi,-a,null,A,2026-02-19 20:41:11.203783+00
64858,537,am,ስዕል,null,s'il,A,2026-02-19 20:41:11.203783+00
64859,537,ar-EG,صورة,null,sura,A,2026-02-19 20:41:11.203783+00
64860,537,ar-AE,صورة,null,sura,A,2026-02-19 20:41:11.203783+00
64861,537,ar-IQ,صورة,null,sura,A,2026-02-19 20:41:11.203783+00
64862,537,ar-LB,صورة,null,sura,A,2026-02-19 20:41:11.203783+00
64863,537,ar-MA,تصويرة,null,tswira,A,2026-02-19 20:41:11.203783+00
64864,537,ar,صورة,null,sura,A,2026-02-19 20:41:11.203783+00
64865,537,hy,նկար,ը,null,A,2026-02-19 20:41:11.203783+00
64866,537,ast,semeya,la,null,A,2026-02-19 20:41:11.203783+00
64867,537,eu,argazki,a,null,A,2026-02-19 20:41:11.203783+00
